ingredient_name,form_id,effect_name,effect_form_id,base_cost,magnitude,duration,power_affects_magnitude,power_affects_duration,no_magnitude,no_duration,beneficial,harmful,hostile,duration_based,keyword_editor_ids,source_effect_form_id,resolved_effect_form_id,caco_duration_index,resolved_magnitude,resolved_duration,resolved_peak_value_modifier,effect_index,effect_cost,source_effect_editor_id,source_base_cost,source_flags,source_archetype,source_keyword_form_ids,resolved_effect_name,resolved_effect_editor_id,resolved_base_cost,resolved_flags,resolved_archetype,resolved_keyword_form_ids,caco_settings,alchemy_plus_settings
Purple Butterfly Wing,0x6059153,Regenerate Magicka,0x3EB07,0.1,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07,,5,0,1,1,24.7571,,0.1,2099202,34,0x65A34;0xF8A4E,Regenerate Magicka,,0.1,2099202,34,0x65A34;0xF8A4E,,
Purple Butterfly Wing,0x6059153,Regenerate Stamina,0x3EB08,0.1,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyStaminaRate;MagicAlchBeneficial,0x3EB08,0x3EB08,,5,0,1,2,24.7571,,0.1,2099202,34,0x65A35;0xF8A4E,Regenerate Stamina,,0.1,2099202,34,0x65A35;0xF8A4E,,
Purple Butterfly Wing,0x6059153,Paralysis,0x73F30,500,0,1,0,1,1,0,0,1,1,1,MagicParalysis;MagicAlchHarmful,0x73F30,0x73F30,,0,1,0,3,39.7164,,500,4197379,21,0x1EA70;0x42509,Paralysis,,500,4197379,21,0x1EA70;0x42509,,
Purple Mountain Flower,0x77E1E,Restore Stamina,0x3EB16,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16,,5,0,0,0,3.52386,,0.6,2099712,0,0x42504;0xF8A4E,Restore Stamina,,0.6,2099712,0,0x42504;0xF8A4E,,
Purple Mountain Flower,0x77E1E,Fortify Sneak,0x3EB22,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifySneak;MagicAlchBeneficial,0x3EB22,0x3EB22,,4,0,1,1,16.4893,,0.5,2099202,34,0x65A27;0xF8A4E,Fortify Sneak,,0.5,2099202,34,0x65A27;0xF8A4E,,
Purple Mountain Flower,0x77E1E,Lingering Damage Magicka,0x10DE5F,10,1,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10DE5F,0x10DE5F,,1,10,0,2,10,,10,2099205,0,0x42509,Lingering Damage Magicka,,10,2099205,0,0x42509,,
Purple Mountain Flower,0x77E1E,Resist Frost,0x3EAEB,0.5,3,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB,,3,0,1,3,12.0163,,0.5,2101250,34,0x65A38;0xF8A4E,Resist Frost,,0.5,2101250,34,0x65A38;0xF8A4E,,
Pygmy Sunfish,0x50008ED,Restore Stamina,0x3EB16,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16,,5,0,0,0,3.52386,,0.6,2099712,0,0x42504;0xF8A4E,Restore Stamina,,0.6,2099712,0,0x42504;0xF8A4E,,
Pygmy Sunfish,0x50008ED,Lingering Damage Magicka,0x10DE5F,10,1,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10DE5F,0x10DE5F,,1,10,0,1,10,,10,2099205,0,0x42509,Lingering Damage Magicka,,10,2099205,0,0x42509,,
Pygmy Sunfish,0x50008ED,Damage Magicka Regen,0x73F2B,0.5,100,5,0,1,0,0,0,1,1,1,MagicAlchHarmful,0x73F2B,0x73F2B,,100,5,0,2,36.9689,,0.5,4196359,0,0x42509,Damage Magicka Regen,,0.5,4196359,0,0x42509,,
Pygmy Sunfish,0x50008ED,Fortify Restoration,0x3EB28,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyRestoration;MagicAlchBeneficial,0x3EB28,0x3EB28,,4,0,1,3,16.4893,,0.5,2099202,34,0x65A2D;0xF8A4E,Fortify Restoration,,0.5,2099202,34,0x65A2D;0xF8A4E,,
Red Kelp Gas Bladder,0xFE004817,Regenerate Stamina,0x3EB08,0.1,6,300,1,0,0,0,1,0,0,0,MagicAlchFortifyStaminaRate;MagicAlchBeneficial,0x3EB08,0x3EB08,,6,0,1,0,30.2552,,0.1,2099202,34,0x65A35;0xF8A4E,Regenerate Stamina,,0.1,2099202,34,0x65A35;0xF8A4E,,
Red Kelp Gas Bladder,0xFE004817,Waterbreathing,0x3AC2D,30,0,8,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x3AC2D,0x3AC2D,,0,0,1,1,23.4704,,30,4197378,34,0xF8A4E;0xF8A4F,Waterbreathing,,30,4197378,34,0xF8A4E;0xF8A4F,,
Red Kelp Gas Bladder,0xFE004817,Cure Disease,0xAE722,0.5,2,0,1,0,0,1,1,0,0,0,MagicAlchBeneficial,0xAE722,0xAE722,,2,0,0,2,1.07177,,0.5,2103808,3,0xF8A4E,Cure Disease,,0.5,2103808,3,0xF8A4E,,
Red Kelp Gas Bladder,0xFE004817,Fortify Magicka,0x3EAF8,0.3,5,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8,,5,0,1,3,12.646,,0.3,2099202,34,0x65A33;0xF8A4E,Fortify Magicka,,0.3,2099202,34,0x65A33;0xF8A4E,,
Red Mountain Flower,0x77E1D,Restore Magicka,0x3EB17,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17,,5,0,0,0,3.52386,,0.6,2099712,0,0x42508;0xF8A4E,Restore Magicka,,0.6,2099712,0,0x42508;0xF8A4E,,
Red Mountain Flower,0x77E1D,Ravage Magicka,0x73F27,1,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F27,0x73F27,,2,10,0,1,2.14355,,1,2099207,0,0x42509,Ravage Magicka,,1,2099207,0,0x42509,,
Red Mountain Flower,0x77E1D,Fortify Magicka,0x3EAF8,0.3,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8,,4,0,1,2,9.89359,,0.3,2099202,34,0x65A33;0xF8A4E,Fortify Magicka,,0.3,2099202,34,0x65A33;0xF8A4E,,
Red Mountain Flower,0x77E1D,Damage Health,0x3EB42,3,2,1,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3EB42,0x3EB42,,2,1,0,3,0.510804,,3,2099205,0,0x42509,Damage Health,,3,2099205,0,0x42509,,
Redwort Flower,0xFE004818,Resist Frost,0x3EAEB,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB,,4,0,1,0,16.4893,,0.5,2101250,34,0x65A38;0xF8A4E,Resist Frost,,0.5,2101250,34,0x65A38;0xF8A4E,,
Redwort Flower,0xFE004818,Cure Poison,0x109ADD,0.2,2,0,1,0,0,1,1,0,0,0,MagicAlchBeneficial,0x109ADD,0x109ADD,,2,0,0,1,0.428709,,0.2,2103808,29,0xF8A4E,Cure Poison,,0.2,2103808,29,0xF8A4E,,
Redwort Flower,0xFE004818,Damage Health,0x3EB42,3,3,1,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3EB42,0x3EB42,,3,1,0,2,0.797911,,3,2099205,0,0x42509,Damage Health,,3,2099205,0,0x42509,,
Redwort Flower,0xFE004818,Invisibility,0x3EB3D,100,0,6,0,1,1,0,1,0,0,1,MagicInvisibility;MagicAlchBeneficial;MagicAlchDurationBased,0x3EB3D,0x3EB3D,,0,6,0,3,57.012,,100,4201474,11,0x1EA6F;0xF8A4E;0xF8A4F,Invisibility,,100,4201474,11,0x1EA6F;0xF8A4E;0xF8A4F,,
River Betty,0x106E1A,Damage Health,0x3EB42,3,5,0,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3EB42,0x3EB42,,5,0,0,0,17.6193,,3,2099205,0,0x42509,Damage Health,,3,2099205,0,0x42509,,
River Betty,0x106E1A,Fortify Alteration,0x3EB24,0.2,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyAlteration;MagicAlchBeneficial,0x3EB24,0x3EB24,,4,0,1,1,6.59572,,0.2,2099202,34,0x65A1D;0xF8A4E,Fortify Alteration,,0.2,2099202,34,0x65A1D;0xF8A4E,,
River Betty,0x106E1A,Slow,0x73F25,1,50,5,0,1,0,0,0,1,1,1,MagicAlchHarmful;MagicSlow,0x73F25,0x73F25,,50,0,1,2,34.4932,,1,4200455,34,0x42509;0xB729E,Slow,,1,4200455,34,0x42509;0xB729E,,
River Betty,0x106E1A,Fortify Carry Weight,0x3EB01,0.15,4,300,1,0,0,0,1,0,0,0,MagicAlchFortifyCarryWeight;MagicAlchBeneficial,0x3EB01,0x3EB01,,4,0,1,3,29.053,,0.15,2099202,34,0x65A2F;0xF8A4E,Fortify Carry Weight,,0.15,2099202,34,0x65A2F;0xF8A4E,,
Rock Warbler Egg,0x7E8C8,Restore Health,0x3EB15,0.5,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial,0x3EB15,0x3EB15,,5,0,0,0,2.93655,,0.5,2099712,0,0x42503;0xF8A4E,Restore Health,,0.5,2099712,0,0x42503;0xF8A4E,,
Rock Warbler Egg,0x7E8C8,Fortify One-handed,0x3EB19,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyOneHanded;MagicAlchBeneficial,0x3EB19,0x3EB19,,4,0,1,1,16.4893,,0.5,2099202,34,0x65A1F;0xF8A4E,Fortify One-handed,,0.5,2099202,34,0x65A1F;0xF8A4E,,
Rock Warbler Egg,0x7E8C8,Damage Stamina,0x3A2C6,1.8,3,0,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3A2C6,0x3A2C6,,3,0,0,2,6.02707,,1.8,2099205,0,0x42509,Damage Stamina,,1.8,2099205,0,0x42509,,
Rock Warbler Egg,0x7E8C8,Weakness to Magic,0x73F51,1,2,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessMagic,0x73F51,0x73F51,,2,0,1,3,7.17739,,1,2101255,34,0x42509;0x74F51,Weakness to Magic,,1,2101255,34,0x42509;0x74F51,,
Roobrush,0xFE004819,Weakness to Magic,0x73F51,1,3,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessMagic,0x73F51,0x73F51,,3,0,1,0,11.2116,,1,2101255,34,0x42509;0x74F51,Weakness to Magic,,1,2101255,34,0x42509;0x74F51,,
Roobrush,0xFE004819,Fortify Sneak,0x3EB22,0.5,5,60,1,0,0,0,1,0,0,0,MagicAlchFortifySneak;MagicAlchBeneficial,0x3EB22,0x3EB22,,5,0,1,1,21.0767,,0.5,2099202,34,0x65A27;0xF8A4E,Fortify Sneak,,0.5,2099202,34,0x65A27;0xF8A4E,,
Roobrush,0xFE004819,Lingering Damage Health,0x10AA4A,12,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10AA4A,0x10AA4A,,2,10,0,2,25.7226,,12,2099205,0,0x42509,Lingering Damage Health,,12,2099205,0,0x42509,,
Roobrush,0xFE004819,Cure Poison,0x109ADD,0.2,2,0,1,0,0,1,1,0,0,0,MagicAlchBeneficial,0x109ADD,0x109ADD,,2,0,0,3,0.428709,,0.2,2103808,29,0xF8A4E,Cure Poison,,0.2,2103808,29,0xF8A4E,,
Rot Scale,0x100306D,Slow,0x73F25,1,5,30,0,1,0,0,0,1,1,1,MagicAlchHarmful;MagicSlow,0x73F25,0x73F25,,5,0,1,0,19.6653,,1,4200455,34,0x42509;0xB729E,Slow,,1,4200455,34,0x42509;0xB729E,,
Rot Scale,0x100306D,Lingering Damage Health,0x10AA4A,12,1,30,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10AA4A,0x10AA4A,,1,30,0,1,40.1804,,12,2099205,0,0x42509,Lingering Damage Health,,12,2099205,0,0x42509,,
Rot Scale,0x100306D,Fear,0x73F20,5,1,5,1,0,0,0,0,1,1,0,MagicInfluenceFear;MagicAlchHarmful;MagicInfluence,0x73F20,0x73F20,,1,5,0,2,2.33258,,5,2099463,7,0x424E0;0x42509;0x78098,Fear,,5,2099463,7,0x424E0;0x42509;0x78098,,
Rot Scale,0x100306D,Paralysis,0x73F30,500,0,1,0,1,1,0,0,1,1,1,MagicParalysis;MagicAlchHarmful,0x73F30,0x73F30,,0,1,0,3,39.7164,,500,4197379,21,0x1EA70;0x42509,Paralysis,,500,4197379,21,0x1EA70;0x42509,,
Sabre Cat Tooth,0x6BC04,Restore Stamina,0x3EB16,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16,,5,0,0,0,3.52386,,0.6,2099712,0,0x42504;0xF8A4E,Restore Stamina,,0.6,2099712,0,0x42504;0xF8A4E,,
Sabre Cat Tooth,0x6BC04,Fortify Heavy Armor,0x3EB1E,0.5,2,60,1,0,0,0,1,0,0,0,MagicAlchFortifyHeavyArmor;MagicAlchBeneficial,0x3EB1E,0x3EB1E,,2,0,1,1,7.69253,,0.5,2099202,34,0x65A23;0xF8A4E,Fortify Heavy Armor,,0.5,2099202,34,0x65A23;0xF8A4E,,
Sabre Cat Tooth,0x6BC04,Fortify Smithing,0x3EB1D,0.75,4,30,1,0,0,0,1,0,0,0,MagicAlchFortifySmithing;MagicAlchBeneficial,0x3EB1D,0x3EB1D,,4,0,1,2,11.5388,,0.75,2099202,34,0x65A22;0xF8A4E,Fortify Smithing,,0.75,2099202,34,0x65A22;0xF8A4E,,
Sabre Cat Tooth,0x6BC04,Weakness to Poison,0x90042,1,2,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;USKPMagicAlchWeaknessPoison,0x90042,0x90042,,2,0,1,3,7.17739,,1,2101255,34,0x42509;0x706EE3A,Weakness to Poison,,1,2101255,34,0x42509;0x706EE3A,,
Salmon Roe,0x3003545,Restore Stamina,0x3EB16,0.6,2,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16,,2,0,0,0,1.28613,,0.6,2099712,0,0x42504;0xF8A4E,Restore Stamina,,0.6,2099712,0,0x42504;0xF8A4E,,
Salmon Roe,0x3003545,Waterbreathing,0x3AC2D,30,0,60,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x3AC2D,0x3AC2D,,0,0,1,1,215.322,,30,4197378,34,0xF8A4E;0xF8A4F,Waterbreathing,,30,4197378,34,0xF8A4E;0xF8A4F,,
Salmon Roe,0x3003545,Fortify Magicka,0x3EAF8,0.3,50,5,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8,,50,0,1,2,10.348,,0.3,2099202,34,0x65A33;0xF8A4E,Fortify Magicka,,0.3,2099202,34,0x65A33;0xF8A4E,,
Salmon Roe,0x3003545,Regenerate Magicka,0x3EB07,0.1,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07,,5,0,1,3,24.7571,,0.1,2099202,34,0x65A34;0xF8A4E,Regenerate Magicka,,0.1,2099202,34,0x65A34;0xF8A4E,,
Salt Pile,0x74A19,Weakness to Magic,0x73F51,1,2,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessMagic,0x73F51,0x73F51,,2,0,1,0,7.17739,,1,2101255,34,0x42509;0x74F51,Weakness to Magic,,1,2101255,34,0x42509;0x74F51,,
Salt Pile,0x74A19,Fortify Restoration,0x3EB28,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyRestoration;MagicAlchBeneficial,0x3EB28,0x3EB28,,4,0,1,1,16.4893,,0.5,2099202,34,0x65A2D;0xF8A4E,Fortify Restoration,,0.5,2099202,34,0x65A2D;0xF8A4E,,
Salt Pile,0x74A19,Slow,0x73F25,1,50,5,0,1,0,0,0,1,1,1,MagicAlchHarmful;MagicSlow,0x73F25,0x73F25,,50,0,1,2,34.4932,,1,4200455,34,0x42509;0xB729E,Slow,,1,4200455,34,0x42509;0xB729E,,
Salt Pile,0x74A19,Regenerate Magicka,0x3EB07,0.1,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07,,5,0,1,3,24.7571,,0.1,2099202,34,0x65A34;0xF8A4E,Regenerate Magicka,,0.1,2099202,34,0x65A34;0xF8A4E,,
Salt Pile,0x34CDF,Weakness to Magic,0x73F51,1,2,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessMagic,0x73F51,0x73F51,,2,0,1,0,7.17739,,1,2101255,34,0x42509;0x74F51,Weakness to Magic,,1,2101255,34,0x42509;0x74F51,,
Salt Pile,0x34CDF,Fortify Restoration,0x3EB28,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyRestoration;MagicAlchBeneficial,0x3EB28,0x3EB28,,4,0,1,1,16.4893,,0.5,2099202,34,0x65A2D;0xF8A4E,Fortify Restoration,,0.5,2099202,34,0x65A2D;0xF8A4E,,
Salt Pile,0x34CDF,Slow,0x73F25,1,50,5,0,1,0,0,0,1,1,1,MagicAlchHarmful;MagicSlow,0x73F25,0x73F25,,50,0,1,2,34.4932,,1,4200455,34,0x42509;0xB729E,Slow,,1,4200455,34,0x42509;0xB729E,,
Salt Pile,0x34CDF,Regenerate Magicka,0x3EB07,0.1,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07,,5,0,1,3,24.7571,,0.1,2099202,34,0x65A34;0xF8A4E,Regenerate Magicka,,0.1,2099202,34,0x65A34;0xF8A4E,,
Saltrice,0xFE00481A,Restore Stamina,0x3EB16,0.6,6,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16,,6,0,0,0,4.30643,,0.6,2099712,0,0x42504;0xF8A4E,Restore Stamina,,0.6,2099712,0,0x42504;0xF8A4E,,
Saltrice,0xFE00481A,Fortify Magicka,0x3EAF8,0.3,5,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8,,5,0,1,1,12.646,,0.3,2099202,34,0x65A33;0xF8A4E,Fortify Magicka,,0.3,2099202,34,0x65A33;0xF8A4E,,
Saltrice,0xFE00481A,Damage Stamina Regen,0x73F2C,0.3,100,10,0,1,0,0,0,1,1,1,MagicAlchHarmful,0x73F2C,0x73F2C,,100,10,0,2,47.5468,,0.3,4196359,0,0x42509,Damage Stamina Regen,,0.3,4196359,0,0x42509,,
Saltrice,0xFE00481A,Restore Health,0x3EB15,0.5,6,0,1,0,0,1,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial,0x3EB15,0x3EB15,,6,0,0,3,3.58869,,0.5,2099712,0,0x42503;0xF8A4E,Restore Health,,0.5,2099712,0,0x42503;0xF8A4E,,
Scalon Fin,0xFE00481B,Waterbreathing,0x3AC2D,30,0,8,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x3AC2D,0x3AC2D,,0,0,1,0,23.4704,,30,4197378,34,0xF8A4E;0xF8A4F,Waterbreathing,,30,4197378,34,0xF8A4E;0xF8A4F,,
Scalon Fin,0xFE00481B,Damage Health,0x3EB42,3,3,1,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3EB42,0x3EB42,,3,1,0,1,0.797911,,3,2099205,0,0x42509,Damage Health,,3,2099205,0,0x42509,,
Scalon Fin,0xFE00481B,Lingering Damage Magicka,0x10DE5F,10,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10DE5F,0x10DE5F,,2,10,0,2,21.4355,,10,2099205,0,0x42509,Lingering Damage Magicka,,10,2099205,0,0x42509,,
Scalon Fin,0xFE00481B,Damage Magicka Regen,0x73F2B,0.5,100,10,0,1,0,0,0,1,1,1,MagicAlchHarmful,0x73F2B,0x73F2B,,100,10,0,3,79.2447,,0.5,4196359,0,0x42509,Damage Magicka Regen,,0.5,4196359,0,0x42509,,
Scaly Pholiota,0x6F950,Weakness to Magic,0x73F51,1,2,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessMagic,0x73F51,0x73F51,,2,0,1,0,7.17739,,1,2101255,34,0x42509;0x74F51,Weakness to Magic,,1,2101255,34,0x42509;0x74F51,,
Scaly Pholiota,0x6F950,Fortify Illusion,0x3EB27,0.4,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyIllusion;MagicAlchBeneficial,0x3EB27,0x3EB27,,4,0,1,1,13.1914,,0.4,2099202,34,0x65A2C;0xF8A4E,Fortify Illusion,,0.4,2099202,34,0x65A2C;0xF8A4E,,
Scaly Pholiota,0x6F950,Regenerate Stamina,0x3EB08,0.1,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyStaminaRate;MagicAlchBeneficial,0x3EB08,0x3EB08,,5,0,1,2,24.7571,,0.1,2099202,34,0x65A35;0xF8A4E,Regenerate Stamina,,0.1,2099202,34,0x65A35;0xF8A4E,,
Scaly Pholiota,0x6F950,Fortify Carry Weight,0x3EB01,0.15,4,300,1,0,0,0,1,0,0,0,MagicAlchFortifyCarryWeight;MagicAlchBeneficial,0x3EB01,0x3EB01,,4,0,1,3,29.053,,0.15,2099202,34,0x65A2F;0xF8A4E,Fortify Carry Weight,,0.15,2099202,34,0x65A2F;0xF8A4E,,
Scathecraw,0x4017E97,Ravage Health,0x73F26,0.4,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F26,0x73F26,,2,10,0,0,0.857419,,0.4,2099207,0,0x42509,Ravage Health,,0.4,2099207,0,0x42509,,
Scathecraw,0x4017E97,Ravage Stamina,0x73F23,1.6,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F23,0x73F23,,2,10,0,1,3.42968,,1.6,2099207,0,0x42509,Ravage Stamina,,1.6,2099207,0,0x42509,,
Scathecraw,0x4017E97,Ravage Magicka,0x73F27,1,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F27,0x73F27,,2,10,0,2,2.14355,,1,2099207,0,0x42509,Ravage Magicka,,1,2099207,0,0x42509,,
Scathecraw,0x4017E97,Lingering Damage Health,0x10AA4A,12,1,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10AA4A,0x10AA4A,,1,10,0,3,12,,12,2099205,0,0x42509,Lingering Damage Health,,12,2099205,0,0x42509,,
Screaming Maw,0x100306E,Regenerate Magicka,0x3EB07,0.1,20,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07,,20,0,1,0,19.3687,,0.1,2099202,34,0x65A34;0xF8A4E,Regenerate Magicka,,0.1,2099202,34,0x65A34;0xF8A4E,,
Screaming Maw,0x100306E,Fortify Alteration,0x3EB24,0.2,5,60,1,0,0,0,1,0,0,0,MagicAlchFortifyAlteration;MagicAlchBeneficial,0x3EB24,0x3EB24,,5,0,1,1,8.4307,,0.2,2099202,34,0x65A1D;0xF8A4E,Fortify Alteration,,0.2,2099202,34,0x65A1D;0xF8A4E,,
Screaming Maw,0x100306E,Invisibility,0x3EB3D,100,0,1,0,1,1,0,1,0,0,1,MagicInvisibility;MagicAlchBeneficial;MagicAlchDurationBased,0x3EB3D,0x3EB3D,,0,1,0,2,7.94328,,100,4201474,11,0x1EA6F;0xF8A4E;0xF8A4F,Invisibility,,100,4201474,11,0x1EA6F;0xF8A4E;0xF8A4F,,
Screaming Maw,0x100306E,Regenerate Health,0x3EB06,0.1,20,10,1,0,0,0,1,0,0,0,MagicAlchFortifyHealRate;MagicAlchBeneficial,0x3EB06,0x3EB06,,20,0,1,3,2.69857,,0.1,2099202,34,0x65A30;0xF8A4E,Regenerate Health,,0.1,2099202,34,0x65A30;0xF8A4E,,
Scrib Jelly,0xFE00481C,Regenerate Magicka,0x3EB07,0.1,6,300,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07,,6,0,1,0,30.2552,,0.1,2099202,34,0x65A34;0xF8A4E,Regenerate Magicka,,0.1,2099202,34,0x65A34;0xF8A4E,,
Scrib Jelly,0xFE00481C,Cure Poison,0x109ADD,0.2,2,0,1,0,0,1,1,0,0,0,MagicAlchBeneficial,0x109ADD,0x109ADD,,2,0,0,1,0.428709,,0.2,2103808,29,0xF8A4E,Cure Poison,,0.2,2103808,29,0xF8A4E,,
Scrib Jelly,0xFE00481C,Cure Disease,0xAE722,0.5,2,0,1,0,0,1,1,0,0,0,MagicAlchBeneficial,0xAE722,0xAE722,,2,0,0,2,1.07177,,0.5,2103808,3,0xF8A4E,Cure Disease,,0.5,2103808,3,0xF8A4E,,
Scrib Jelly,0xFE00481C,Regenerate Stamina,0x3EB08,0.1,6,300,1,0,0,0,1,0,0,0,MagicAlchFortifyStaminaRate;MagicAlchBeneficial,0x3EB08,0x3EB08,,6,0,1,3,30.2552,,0.1,2099202,34,0x65A35;0xF8A4E,Regenerate Stamina,,0.1,2099202,34,0x65A35;0xF8A4E,,
Scrib Jerky,0xFE00481D,Restore Stamina,0x3EB16,0.6,6,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16,,6,0,0,0,4.30643,,0.6,2099712,0,0x42504;0xF8A4E,Restore Stamina,,0.6,2099712,0,0x42504;0xF8A4E,,
Scrib Jerky,0xFE00481D,Fortify Stamina,0x3EAF9,0.3,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyStamina;MagicAlchBeneficial,0x3EAF9,0x3EAF9,,5,0,1,1,74.2714,,0.3,2099202,34,0x65A32;0xF8A4E,Fortify Stamina,,0.3,2099202,34,0x65A32;0xF8A4E,,
Scrib Jerky,0xFE00481D,Paralysis,0x73F30,500,0,2,0,1,1,0,0,1,1,1,MagicParalysis;MagicAlchHarmful,0x73F30,0x73F30,,0,2,0,2,85.134,,500,4197379,21,0x1EA70;0x42509,Paralysis,,500,4197379,21,0x1EA70;0x42509,,
Scrib Jerky,0xFE00481D,Waterbreathing,0x3AC2D,30,0,8,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x3AC2D,0x3AC2D,,0,0,1,3,23.4704,,30,4197378,34,0xF8A4E;0xF8A4F,Waterbreathing,,30,4197378,34,0xF8A4E;0xF8A4F,,
Silverside Perch,0x106E1C,Restore Stamina,0x3EB16,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16,,5,0,0,0,3.52386,,0.6,2099712,0,0x42504;0xF8A4E,Restore Stamina,,0.6,2099712,0,0x42504;0xF8A4E,,
Silverside Perch,0x106E1C,Damage Stamina Regen,0x73F2C,0.3,100,5,0,1,0,0,0,1,1,1,MagicAlchHarmful,0x73F2C,0x73F2C,,100,5,0,1,22.1814,,0.3,4196359,0,0x42509,Damage Stamina Regen,,0.3,4196359,0,0x42509,,
Silverside Perch,0x106E1C,Ravage Health,0x73F26,0.4,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F26,0x73F26,,2,10,0,2,0.857419,,0.4,2099207,0,0x42509,Ravage Health,,0.4,2099207,0,0x42509,,
